track_id,chords
99053,"N 0.3s, A:min 2.3s, F:maj 2.6s, A:min 1.2s, G:maj 0.5s, F:maj 2.3s, D:min 1.8s, F:maj 2.6s, D:min 1.5s, F:maj 2.6s, A:min 2.3s, F:maj 2.2s, A:min 2.2s, F:maj 2.2s, D:min 1.6s, C:maj 0.5s, F:maj 2.2s, D:min 1.6s, C:maj 0.5s, F:maj 2.2s, A:min 2.2s, F:maj 2.2s, A:min 2.2s, F:maj 2.2s, D:min 1.7s, C:maj 0.5s, F:maj 2.2s, D:min 1.6s, C:maj 0.5s, F:maj 4.4s, A:min 2.2s, G:maj 2.3s, F:maj 0.6s"
99055,"N 1.2s, Eb:maj 1.5s, Ab:maj 1.3s, Bb:maj 1.9s, Eb:maj 2.0s, Ab:maj 2.5s, C:min 1.1s, Eb:maj 1.4s, Ab:maj 1.0s, N 1.7s, C:min 7.5s, Ab:maj 1.2s, Bb:maj 1.1s, C:min 1.2s, Eb:maj 1.5s, Ab:maj 2.3s, C:min 2.9s, Ab:maj 1.1s, C:min 2.5s, Eb:maj 1.5s, Ab:maj 1.4s, Bb:maj 1.1s, C:min 1.0s, Eb:maj 1.9s, Ab:maj 0.8s, Bb:maj 1.5s, C:min 0.9s, Eb:maj 1.7s, Ab:maj 1.0s, N 1.1s, C:min 1.3s, Eb:maj 1.4s, Ab:maj 1.1s, Bb:maj 1.1s, C:min 1.3s, Eb:maj 1.3s, N 1.9s"
99279,"N 17.7s, A:min 4.6s, F:maj 4.4s, A:min 4.3s, F:maj 4.4s, C:maj 2.1s, N 3.9s, C:maj 1.7s, A:min 5.5s, F:maj 3.4s, C:maj 0.9s, A:min 4.3s, F:maj 3.0s"
99281,"N 0.4s, B:min 2.9s, G:maj 1.1s, D:maj 1.0s, A:maj 1.1s, E:maj 1.6s, B:min 5.0s, G:maj 2.3s, A:maj 1.0s, E:maj 1.6s, B:min 5.2s, G:maj 1.0s, D:maj 1.4s, A:maj 1.0s, E:maj 1.7s, B:min 3.4s, B:min/5 1.7s, G:maj 0.8s, G:maj/5 1.3s, A:maj 1.1s, E:min 1.7s, B:min 3.3s, B:min/5 1.5s, G:maj 1.2s, G:maj/5 1.3s, A:maj 1.1s, E:min 1.7s, B:min 3.4s, B:min/5 1.4s, G:maj 2.6s, A:maj 1.0s, E:maj 1.6s, B:min7 1.4s"
99283,"N 10.7s, A:min 2.6s, C:maj 2.2s, A:min 2.6s, A:min/b3 8.3s, A:min 8.3s, C:maj 1.5s, A:min 8.3s, F:maj 2.3s, A:min 3.0s, F:maj 1.0s, C:maj 1.7s, A:min 2.7s, F:maj 0.6s, C:maj 2.1s, A:min 2.2s"
99284,"N 0.7s, C:maj 16.6s, A:min 7.0s, G:maj 5.7s, F:maj 3.9s, F:maj/3 1.1s, A:min 4.4s, G:maj 4.0s, G:7 4.9s, D:min/5 0.9s, A:sus4 3.8s, A:maj 4.8s, E:min 2.0s"
99286,"N 24.8s, A:min 22.5s, C:maj 0.9s, A:min 7.3s, C:maj 0.6s, A:min 3.3s, C:maj 0.5s"
99288,"N 0.3s, A:min 2.2s, F:maj 1.8s, C:maj 1.5s, D:min 1.2s, F:maj 1.0s, A:min 2.1s, F:maj 1.9s, C:maj 1.4s, D:min 1.3s, F:maj 1.0s, C:maj 4.5s, F:maj 1.9s, C:maj 1.2s, D:min 1.9s, C:maj 1.9s, G:maj/3 1.9s, C:maj 2.0s, D:min 1.9s, C:maj 1.9s, G:maj/3 1.6s, C:maj 2.2s, A:min 2.1s, F:maj 1.8s, C:maj/5 0.9s, C:maj 0.9s, D:min 0.9s, F:maj 1.2s, C:maj 1.6s, A:min 2.0s, G:maj/5 0.7s, F:maj 2.6s, G:maj 0.6s, A:min 1.9s, F:maj 2.0s, C:maj 2.0s"
99300,"N 0.0s, F:maj 4.6s, G:maj 4.4s, D:min 8.7s, F:maj 4.4s, G:maj 4.4s, D:min 8.6s, F:maj 4.7s, G:7 4.0s, D:min 8.7s, F:maj 4.7s, G:7 2.9s"
99302,"N 0.0s, C:maj 5.4s, G:maj 5.6s, C:maj/5 7.7s, G:maj 2.7s, C:maj 5.3s, G:maj 5.5s, C:maj 1.1s, C:maj/5 6.7s, G:maj 2.7s, C:maj 5.2s, G:maj 5.4s, C:maj 1.5s, C:maj/5 5.1s"
99305,"N 0.5s, G:maj 2.6s, N 2.8s, G:maj 2.7s, N 8.0s, G:maj 2.0s, N 3.2s, G:maj 2.1s, N 2.1s, E:min 1.2s, G:maj 2.1s, N 2.1s, E:min 1.1s, G:maj 2.6s, N 1.5s, E:min 1.3s, G:maj 3.5s, N 0.7s, E:min 1.1s, G:maj 2.8s, B:min 1.4s, E:min 1.1s, G:maj 2.7s, B:min 1.4s, E:min 1.3s, G:maj 2.7s, B:min 1.5s, E:min 0.9s, G:maj 1.3s"
99309,"N 0.3s, Bb:min 2.2s, F#:maj 2.0s, Eb:min 4.4s, Bb:min 1.9s, F#:maj 2.0s, Eb:min 4.3s, Bb:min 2.0s, F#:maj 1.9s, Eb:min 4.4s, Bb:min 2.0s, F#:maj 1.9s, Eb:min 4.4s, Bb:min 2.3s, F#:maj 1.7s, Eb:min 4.4s, Bb:min 2.0s, F#:maj 1.8s, Eb:min 4.5s, Bb:min 2.3s, F#:maj 1.7s, Eb:min 4.3s, Bb:maj 1.3s"
99311,"N 0.0s, E:min 2.3s, G:maj 1.4s, D:maj 1.1s, B:min 2.2s, E:min 2.0s, E:min/b3 2.6s, E:min/5 1.4s, E:min 2.9s, E:min/b3 1.6s, E:min/b7 1.0s, E:min/5 2.2s, E:min 2.0s, E:min/b3 2.5s, E:min/5 2.3s, E:min 3.6s, D:maj 1.0s, E:min/5 2.2s, E:min 3.5s, E:min/b3 1.2s, E:min/5 1.6s, E:min 2.7s, E:min/b3 2.8s, E:min/5 2.0s, E:min 2.1s, E:min/b3 1.6s, D:maj 1.0s, B:min 1.9s, E:min 2.3s, G:maj 1.4s, D:maj 1.5s"
99312,"N 0.0s, F#:maj 3.7s, N 9.9s, F#:maj 1.9s, N 8.4s, Ab:maj 6.1s, Eb:min7 2.3s, Eb:maj 3.6s, Ab:maj 6.1s, Eb:maj 5.9s, Ab:maj 6.0s, Eb:maj 6.0s"
99486,"N 0.0s, Ab:maj 1.0s, C#:min/5 3.7s, A:maj 5.9s, N 2.5s, A:maj 4.8s, F#:min/b3 4.8s, A:maj 3.8s, A:maj7 4.6s, C#:min 8.1s, A:maj 5.7s, C#:min/5 2.9s, A:maj 4.3s, F#:min 8.0s"
99488,"N 0.2s, Bb:min7 7.8s, F:maj/3 7.8s, F#:maj 7.7s, F:7 7.7s, B:maj 7.8s, F#:maj 7.7s, Bb:min 7.8s, Bb:min/5 5.5s"
99489,"N 0.0s, D:min 3.6s, C:maj 3.7s, G:maj/3 3.6s, F:maj 3.7s, D:min 3.7s, C:maj 3.7s, G:maj/3 3.6s, F:maj 3.8s, D:min7 3.6s, A:min/b3 3.7s, G:maj/3 3.6s, F:maj7 4.5s, D:min7 2.9s, A:min/b3 3.7s, G:maj/3 3.6s, F:maj7 3.8s, D:min7 1.3s"
99491,"N 0.0s, A:maj/3 1.8s, C#:min 2.4s, F#:min 10.3s, A:7 1.3s, G:maj 2.3s, B:min/5 3.0s, F#:7 2.5s, D:maj 2.0s, C#:min 2.7s, A:maj7 1.5s, C#:min/5 1.3s, E:maj 1.4s, F#:min 2.5s, A:maj 1.4s, C#:min/5 1.4s, E:maj 1.4s, F#:min 2.3s, F#:min/5 1.6s, D:maj 1.4s, C#:hdim7 1.4s, Bb:aug 1.4s, D:maj 1.4s, F#:maj/5 1.4s, B:min 1.5s, B:min/5 1.4s, E:maj 0.7s, C#:min 2.7s, A:maj7 1.4s, C#:min/5 1.4s, E:maj 0.5s"
99492,"N 0.0s, A:min 3.3s, G:maj 2.6s, E:min 5.9s, C:maj/3 0.8s, A:min 2.7s, G:maj 2.6s, E:min 6.4s, F:maj 6.8s, Ab:maj 2.1s, E:maj/3 0.8s, E:7 2.2s, F:maj 6.9s, Ab:maj 1.8s, E:maj/3 1.1s, E:7 1.9s, A:min 3.2s, C:maj7 2.8s, E:min 6.0s"
99494,"N 0.0s, A:min 9.4s, F:maj 10.1s, D:min/b3 1.5s, D:min 7.1s, A:min 0.9s, A:min/5 2.8s, E:maj 5.4s, A:min/5 7.9s, F:maj 9.0s, D:min 6.0s"
99519,"N 0.3s, A:min 2.1s, G:maj 2.0s, F:maj 2.1s, G:maj 2.3s, A:min 1.8s, G:maj 2.0s, F:maj 2.0s, G:maj 2.2s, A:min 2.1s, G:maj 1.6s, F:maj 2.0s, G:maj 2.0s, A:min 2.0s, G:maj 2.1s, F:maj 2.0s, G:maj 2.1s, A:min 2.0s, G:maj 2.1s, F:maj 2.0s, G:maj 2.0s, A:min 2.1s, G:maj 1.8s, F:maj 2.0s, G:maj 2.0s, A:min 1.9s, G:maj 1.1s, C:maj/5 0.8s, F:maj 1.9s, G:maj 2.1s, A:min 1.8s, G:maj 1.8s"
99520,"N 0.8s, C:min 3.5s, Bb:maj 3.9s, Ab:maj 4.0s, G:min 4.2s, C:min 3.3s, Bb:maj 3.5s, Ab:maj 3.8s, G:min 3.6s, C:min 4.0s, Bb:maj 4.8s, Ab:maj 4.1s, G:min 5.2s, C:min 3.6s, Bb:maj 3.6s, C:min 0.5s, Ab:maj 3.6s"
99521,"N 1.2s, Bb:min 3.8s, F:min 0.9s, Bb:min 3.6s, F:min 1.1s, Bb:min 4.7s, Bb:min7 12.7s, F:min7 1.2s, Bb:min 3.5s, F:min7 1.2s, Bb:min 2.9s, F:min7 1.8s, Bb:min7 2.9s, F:min7 1.8s, Bb:min7 8.2s, F:min7 1.1s, Bb:min7 3.3s, F:min7 1.5s, Bb:min7 2.6s"
99522,"N 2.7s, Eb:min7 4.8s, C#:maj 5.6s, B:maj 4.6s, Bb:min7 5.2s, Eb:min7 4.9s, C#:maj 5.1s, B:maj 4.8s, Bb:min 5.8s, Eb:min7 4.6s, C#:maj 5.2s, B:maj 5.0s, Bb:min 1.7s"
99524,"N 1.8s, F:maj 2.9s, G:maj 2.8s, C:maj 2.9s, F:maj 5.6s, G:maj 2.8s, C:maj 2.8s, F:maj 5.5s, G:maj 2.8s, C:maj 2.7s, F:maj 2.8s, G:maj 6.9s, F:maj 5.2s, G:maj 2.6s, C:maj 2.5s, F:maj 5.2s, G:maj 2.3s"
99565,"N 3.3s, B:min 14.2s, G:maj 1.5s, B:min 1.9s, G:maj 1.3s, B:min 2.0s, G:maj 1.2s, B:min 1.6s, G:maj 1.6s, B:min 1.4s, G:maj 1.7s, B:min 1.5s, G:maj 1.6s, B:min 2.0s, G:maj 1.2s, B:min 1.6s, G:maj 1.6s, D:maj 1.9s, A:maj 1.2s, D:maj 2.0s, A:maj 1.2s, D:maj 1.9s, A:maj 1.3s, B:min 1.9s, G:maj 1.3s, B:min 1.5s, G:maj 1.6s, D:maj 2.0s, A:maj 1.1s"
99566,"N 0.6s, D:maj 2.4s, D:maj7 5.1s, D:maj 5.5s, G:maj7 3.9s, D:maj7 6.6s, D:maj 5.5s, G:maj7 4.0s, D:maj 12.0s, G:maj7 4.0s, D:maj 10.4s"
99567,"N 6.7s, G:maj 6.9s, C:maj 1.4s, C:maj7 3.8s, C:maj 1.7s, G:maj 6.5s, C:maj 6.5s, G:maj 7.0s, C:maj 6.4s, G:maj 6.6s, C:maj 6.5s"
99569,"N 0.0s, E:min 0.8s, D:maj 1.9s, B:min 0.6s, E:min 5.2s, N 2.8s, B:min 5.6s, E:min 4.6s, G:maj 1.2s, B:min 5.6s, E:min7 5.9s, B:min 8.1s, E:min 3.7s, G:maj 2.2s, B:min 5.4s, E:min 6.4s"
99570,"N 3.6s, A:maj 4.2s, D:maj 4.1s, A:maj 4.3s, D:maj 4.4s, A:maj 4.6s, D:maj 4.0s, A:maj 4.3s, D:maj 4.3s, A:maj 4.5s, D:maj 5.2s, A:maj 3.4s, D:maj 4.1s, A:maj 4.4s, D:maj 0.5s"
99614,"N 5.9s, D:min 12.4s, C:maj 5.1s, Bb:maj 1.5s, D:maj 13.2s, Bb:maj/3 3.3s, D:maj 4.9s, D:min 5.2s, Bb:maj/3 1.8s, D:maj 6.7s"
99615,"N 6.8s, G:maj 8.8s, G:min 16.4s, Eb:maj/3 3.6s, G:min 13.4s, Eb:maj/3 3.9s, G:min 4.3s, G:maj 2.7s"
99616,"N 3.7s, E:maj 18.0s, C:maj/3 1.5s, E:maj 15.6s, C:maj 2.3s, E:maj 6.6s, C:maj 2.4s, E:maj 2.0s, D:maj 6.9s, C:maj/3 1.0s"
99617,"N 11.6s, D:min 43.4s, C:maj 2.9s, F:maj/5 2.1s"
99620,"N 6.8s, D:maj 9.4s, C:maj 3.3s, D:min 21.2s, Bb:maj 3.1s, D:min 16.3s"
100523,"N 2.4s, Eb:7 13.9s, N 28.6s, C:min7 1.5s, F:7 2.2s, C:min7 1.6s, F:7 2.1s, C:min7 1.6s, F:7 2.2s, C:min7 1.5s, F:7 1.8s, G:min7 0.5s"
100524,"N 13.8s, F#:min 3.0s, D:maj 2.4s, B:min 1.3s, F#:min 2.9s, D:maj 2.5s, B:min 14.0s, N 20.1s"
100527,"N 11.4s, G:min 5.8s, Bb:maj 2.2s, G:min 2.2s, Bb:maj 2.1s, G:min 2.1s, Bb:maj 1.9s, G:min 2.4s, G:min/b3 10.9s, G:min 2.0s, Bb:maj 2.1s, G:min 2.1s, Bb:maj 2.1s, G:min 2.3s, Bb:maj 2.1s, G:min 2.2s, Bb:maj 1.7s, G:min 2.4s"
100529,"N 0.0s, C:maj 1.0s, Bb:maj 0.9s, C:maj 0.9s, Bb:maj 0.9s, C:maj 1.0s, Bb:maj 0.9s, C:maj 2.7s, Bb:maj 0.8s, C:min 1.9s, Ab:maj 2.7s, Bb:maj 0.9s, C:min 1.0s, Bb:maj 0.8s, C:min 1.3s, G:min 0.5s, Ab:maj 0.9s, G:min 0.9s, Ab:maj 1.0s, Bb:maj 0.9s, C:min 1.4s, G:min 1.8s, Bb:maj 0.4s, C:min 1.4s, G:min 0.3s, Ab:maj 0.7s, Bb:maj 1.2s, C:min 1.4s, G:min 1.1s, Eb:maj 0.7s, Bb:maj 0.3s, C:min 1.4s, G:min 0.4s, Ab:maj 0.7s, G:min 0.8s, Bb:maj 0.4s, C:min 1.0s, Bb:maj 0.8s, C:min 1.0s, Bb:maj 0.8s, C:min 1.0s, Bb:maj 0.8s, C:min 2.8s, Bb:maj 0.7s, C:min 1.8s, Ab:maj 2.8s, Bb:maj 0.9s, C:min 1.0s, Bb:maj 0.7s, C:min 1.3s, G:min 0.6s, Ab:maj 0.9s, G:min 0.9s, Ab:maj 1.0s, Bb:maj 0.8s, C:min 1.4s, G:min 0.9s"
100530,"N 0.0s, C:maj 2.7s, F:min/5 2.0s, C:maj 2.3s, F:min/5 2.4s, C:maj 2.2s, F:min/5 2.0s, C:maj 6.9s, Bb:maj 2.3s, Ab:maj 2.3s, G:7 2.3s, C:maj 2.3s, Bb:maj 2.3s, Ab:maj 2.3s, Bb:maj 2.3s, C:min 2.3s, Bb:maj 2.3s, Ab:maj 2.3s, G:min 2.3s, C:maj 2.2s, Bb:maj 2.3s, Ab:maj 2.3s, Bb:maj 2.5s, C:min 2.3s, Bb:maj 2.1s, Ab:maj 0.5s"
100539,"N 3.6s, C:maj 4.1s, N 8.4s, C:maj 22.1s, A:min 1.5s, C:maj 2.6s, A:min7 1.8s, C:maj 6.2s, A:min 2.0s, C:maj 6.1s, A:min 1.7s"
100696,"N 3.5s, D:maj 4.9s, G:maj 4.4s, D:maj 2.9s, G:maj 4.1s, D:maj 3.3s, G:maj 3.7s, D:maj 3.7s, G:maj 3.8s, B:min 1.5s, D:maj 2.1s, G:maj 2.6s, D:maj 1.4s, B:min 1.1s, D:maj 2.3s, G:maj 3.5s, D:maj 4.0s, G:maj 3.6s, D:maj 3.6s"
100697,"N 2.5s, F:maj/5 2.1s, D:min 2.3s, C:maj 2.1s, F:maj 4.6s, D:min 2.0s, C:maj 2.1s, F:maj 4.4s, D:min 2.3s, C:maj 2.1s, F:maj 2.3s, Bb:maj 0.9s, C:maj 1.2s, F:maj 2.2s, Bb:maj 1.1s, C:maj 1.1s, F:maj 2.3s, Bb:maj 1.0s, F:maj/5 1.1s, D:min 4.6s, F:maj 2.1s, D:min 2.3s, C:maj 2.0s, F:maj 4.5s, D:min 2.3s, C:maj 2.1s, F:maj 0.3s"
100698,"N 1.3s, E:maj7 2.9s, E:maj 1.4s, B:maj 3.1s, E:maj 5.3s, B:maj 5.7s, E:maj 6.4s, A:maj 2.0s, E:maj 2.2s, A:maj 2.1s, E:maj 2.3s, C#:min 1.9s, A:maj 2.1s, E:maj 12.7s, A:maj 2.1s, E:maj 2.1s, A:maj 2.1s, E:maj 2.2s, C#:min 0.3s"
100701,"N 0.6s, F:maj/5 2.0s, C:maj 2.3s, F:maj/5 1.6s, C:maj 2.4s, F:maj/3 1.6s, C:maj 6.2s, F:maj 3.6s, C:maj 0.6s, F:maj 1.4s, C:maj 14.0s, F:maj 3.9s, C:maj 15.9s, F:maj 3.9s"
100704,"N 1.6s, A:maj 2.4s, D:maj 3.5s, A:maj 4.8s, D:maj 4.9s, E:sus4 0.9s, A:maj 2.9s, D:maj 4.4s, A:maj 3.7s, D:maj 4.7s, A:maj 3.1s, D:maj 5.1s, A:maj 3.1s, E:maj 1.1s, D:maj 4.5s, A:maj 4.2s, D:maj 3.9s, A:maj 1.0s"
100709,"N 0.6s, D:sus4 0.8s, G:maj 11.7s, C:maj 2.3s, G:maj 12.5s, C:maj 4.2s, D:maj 2.4s, E:min 1.0s, G:maj 5.0s, D:maj 2.1s, E:min 1.4s, G:maj 16.0s"
100711,"N 0.7s, G:maj 4.4s, D:maj 5.0s, G:maj 4.7s, D:maj 4.7s, G:maj 4.7s, D:maj 4.7s, G:maj 4.7s, D:maj 9.6s, F#:min 2.2s, B:min 1.2s, G:maj/3 2.1s, D:maj 3.8s, F#:min 2.3s, B:min 2.2s, G:maj 2.9s"
100715,"N 1.0s, C:maj 1.0s, G:maj 3.2s, C:maj 0.8s, G:maj 3.4s, C:maj 1.0s, E:min 2.0s, D:maj 2.2s, C:maj 4.1s, G:maj 8.4s, E:min 2.1s, D:maj 2.2s, C:maj 4.2s, D:maj 2.6s, G:maj 1.5s, C:maj 4.2s, D:maj 2.5s, G:maj 1.7s, C:maj 4.1s, G:maj 3.2s, C:maj 1.0s, G:maj 3.2s, C:maj 0.6s"
100717,"N 0.8s, C:maj 7.2s, A:min 1.2s, C:maj 3.0s, F:maj 3.0s, C:maj 7.5s, A:min 1.9s, E:min/b3 1.8s, F:maj 5.2s, G:maj/b7 2.3s, C:maj 3.8s, G:maj/b7 3.7s, C:maj 3.8s, A:min 1.9s, E:min 1.9s, F:maj 3.8s, C:maj 7.3s"
100719,"N 0.9s, B:maj 2.1s, C#:maj 2.7s, F#:maj 2.5s, Eb:min 2.2s, B:maj 0.8s, Ab:min 1.4s, C#:maj 2.6s, F#:maj 4.7s, B:maj 2.1s, C#:maj 2.8s, F#:maj 2.4s, Eb:min 2.3s, B:maj 2.1s, C#:maj 2.6s, F#:maj 2.4s, Eb:min7 2.3s, Ab:min 1.2s, C#:maj 1.1s, F#:maj 1.2s, Eb:min 1.2s, Ab:min 1.2s, C#:maj 1.2s, F#:maj 1.2s, Eb:min 1.2s, Ab:min7 1.2s, C#:maj 1.2s, F#:maj 1.1s, Eb:min7 1.3s, B:maj 2.1s, C#:maj 2.6s, Ab:min7 2.1s"
100768,"N 0.3s, C:maj 1.1s, F:maj 1.1s, C:maj 2.2s, D:min 2.2s, G:maj 4.7s, F:maj 2.2s, C:maj 2.4s, A:min7 2.2s, G:7 2.3s, A:min 2.2s, C:maj 4.6s, D:min7 5.9s, D:min 3.0s, E:min7 8.5s, C:maj 1.0s, F:maj 1.0s, C:maj 2.1s, D:min 2.3s, G:maj 2.4s, F:maj 2.2s, C:maj 2.4s, A:min 1.8s"
100769,"N 8.8s, Eb:maj 2.2s, Ab:maj 3.0s, Eb:maj 2.6s, Ab:maj 3.3s, Eb:maj 2.9s, Ab:maj 3.3s, C:min 2.0s, F:min 2.6s, C:min 2.9s, F:min 3.3s, C:min 2.3s, F:min 3.2s, Bb:maj 1.0s, Bb:7 4.6s, Eb:maj 2.6s, Ab:maj 2.9s, Eb:maj 2.6s, Ab:maj 3.2s, Eb:maj/3 0.7s"
100770,"N 0.3s, B:min 2.9s, C#:maj 2.6s, F#:min 1.3s, C#:min 1.2s, A:maj 2.9s, D:maj 2.7s, E:maj 8.5s, A:maj 6.0s, B:min 2.7s, C#:min 2.6s, F#:min 1.8s, C#:min 0.8s, A:maj 2.9s, D:maj 3.0s, E:maj 9.9s, A:maj 5.7s, C#:min 2.2s"
100771,"N 0.3s, D:maj 8.4s, G:maj 3.0s, A:7 2.1s, B:min 1.4s, E:min 2.8s, D:maj 7.4s, G:maj 3.1s, A:7 2.0s, B:min 1.5s, E:min 2.8s, D:maj 7.6s, B:min 3.1s, F#:min 1.4s, G:maj 2.8s, D:maj 1.1s, B:min 3.0s, F#:min 1.2s, G:maj 2.0s, D:maj 3.3s"
100774,"N 0.0s, C:maj 4.9s, N 3.1s, G:maj 2.6s, C:maj 5.4s, A:min 2.5s, G:maj 2.7s, C:maj 5.3s, A:min 2.6s, G:maj 2.7s, C:maj 5.3s, A:min 2.6s, G:maj 2.7s, C:maj 5.2s, A:min 2.7s, G:maj 2.8s, C:maj 1.3s, C:maj/5 1.3s, C:maj 4.1s"
100775,"N 0.0s, B:maj 4.3s, E:maj 4.3s, B:maj 4.6s, E:maj 4.2s, B:maj 4.5s, E:maj 4.4s, B:maj 4.8s, E:maj 3.8s, C#:min 4.9s, F#:min 4.1s, C#:min 4.5s, F#:min 4.0s, B:maj 4.4s, E:maj 3.3s"
100776,"N 24.3s, C:maj 3.2s, F:maj 2.8s, G:maj 1.9s, C:maj 5.9s, F:maj 2.6s, G:maj 2.3s, C:maj 7.1s, N 9.9s"
100778,"N 0.5s, A:min 1.6s, E:min 1.4s, A:min 4.6s, E:min 1.4s, A:min 1.6s, E:maj 4.4s, C:maj 2.9s, F:maj 1.8s, C:maj 1.0s, A:min 4.9s, E:min 0.9s, A:min 4.6s, E:min 1.0s, A:min 1.9s, N 1.0s, E:7 1.9s, N 1.1s, C:maj 2.9s, F:maj 1.4s, C:maj 1.5s, A:min 6.5s"
100779,"N 0.0s, E:min/5 1.0s, E:min 2.6s, A:maj 2.2s, E:min/2 1.5s, B:7 2.9s, B:min7 1.4s, E:min 3.9s, A:min7 2.0s, D:7 2.0s, G:maj 2.1s, C:maj 2.9s, A:min 1.0s, D:maj 2.0s, E:min 4.4s, A:min 1.6s, D:maj 2.0s, G:maj 2.2s, C:maj 2.5s, A:min 1.2s, D:maj 2.3s, E:min 3.9s, B:maj 3.9s, E:min 4.9s, A:min7 1.1s, D:7 1.9s, G:maj 0.6s"
100783,"N 0.0s, F:maj 3.8s, C:min 3.6s, F:maj 0.8s, Bb:maj/3 2.9s, Bb:maj 3.7s, G:maj 3.6s, C:maj 3.8s, F:maj 8.1s, D:min 2.7s, Bb:maj 3.7s, G:min 3.5s, C:maj 4.9s, F:maj 4.3s, N 5.1s"
100784,"N 0.0s, B:maj 2.2s, B:maj/5 1.4s, F#:min 0.8s, C#:min 2.3s, E:maj 1.6s, B:maj 2.9s, F#:min 2.3s, C#:min 3.2s, E:maj 1.2s, Ab:min 2.6s, Eb:maj 2.0s, Ab:min 2.5s, Eb:maj 2.0s, Ab:min 2.4s, Eb:maj 2.4s, C#:min 2.3s, E:maj 1.9s, B:maj 7.1s, F#:min 2.2s, C#:min 2.2s, E:maj 2.0s, B:maj 2.5s, F#:min 2.3s, C#:min 2.3s, E:maj 2.3s, Ab:min 1.1s"
100786,"N 0.0s, A:maj 1.2s, D:maj 1.2s, E:maj 1.0s, F#:min 1.1s, E:maj 2.2s, D:maj 2.6s, A:maj 0.7s, D:maj 1.3s, E:maj 0.9s, F#:min 1.2s, E:maj 2.2s, D:maj 1.9s, E:7 2.3s, D:maj 2.0s, E:maj 1.6s, F#:min 0.6s, D:maj 2.2s, A:maj 1.0s, D:maj 1.2s, E:maj 1.0s, F#:min 1.1s, E:maj 2.3s, D:maj 2.0s, A:maj 1.0s, D:maj 1.2s, E:maj 1.0s, F#:min 1.1s, E:maj 2.2s, D:maj 4.4s, E:maj 1.1s, F#:min 1.3s, E:maj 2.1s, D:maj7 2.0s, E:7 2.2s, D:maj7 2.1s, E:maj 1.4s, F#:min 0.7s, D:maj 1.4s"
100787,"N 0.5s, C:maj 4.2s, F:maj 4.0s, C:maj 3.9s, F:maj 3.6s, Bb:maj 4.5s, A:7 1.9s, A:maj 2.1s, Bb:maj 3.9s, A:7 4.0s, G:maj 4.0s, F:maj 4.1s, C:maj 4.0s, F:maj 3.9s, C:maj 4.0s, F:maj 3.4s, Bb:maj 0.9s, D:min 3.0s"
100788,"N 0.4s, G:maj 2.3s, A:7 2.1s, B:min 1.9s, E:min 1.7s, F#:min 1.7s, G:maj 1.6s, D:maj 4.6s, G:maj 1.6s, D:maj 2.0s, G:maj 1.3s, D:maj 2.6s, G:maj 1.3s, D:maj 2.6s, G:maj 1.6s, D:maj 1.8s, E:min 2.2s, B:min 2.0s, A:7 3.0s, G:maj 1.3s, A:7 3.1s, B:min 1.3s, E:min 4.1s, G:maj 2.4s, D:maj 5.7s, N 3.8s"
100790,"N 0.0s, C#:min 2.5s, E:maj 2.0s, B:maj 3.9s, C#:min 2.1s, E:maj 2.3s, B:maj 3.8s, C#:min 2.0s, E:maj 2.2s, B:maj 3.8s, C#:min 2.0s, E:maj 2.0s, B:maj 4.4s, F#:min 3.7s, C#:min 4.1s, B:maj 4.4s, Ab:min7 6.9s, C#:min 2.4s, E:maj 2.0s, B:maj 3.5s"
100791,"N 2.4s, E:maj 5.7s, A:maj 2.9s, E:maj 8.4s, A:maj 2.9s, E:maj 8.5s, A:maj 2.9s, E:maj 8.4s, A:maj 2.8s, E:maj 8.4s, A:maj 2.9s, E:maj 3.9s"
100835,"N 22.4s, G:min 2.0s, C:min 2.4s, C#:min 2.3s, G:min 2.6s, F#:min 2.3s, G:min 2.1s, C:min 2.9s, C:min/b3 2.3s, G:min 2.6s, C:min 2.1s, C#:min 2.6s, G:min 2.4s, F#:min 2.3s, G:min 2.4s, C:min 4.3s"
100843,"N 0.4s, A:maj 4.9s, D:maj 0.7s, E:maj 0.9s, A:maj 0.9s, F#:min 0.7s, D:maj 0.8s, E:maj 0.8s, A:maj 1.6s, D:maj 0.8s, E:maj 0.8s, A:maj 1.6s, D:maj 0.8s, E:maj 0.8s, A:maj 1.6s, D:maj 0.7s, E:maj 0.9s, A:maj 0.9s, F#:min 0.7s, D:maj 0.8s, E:maj 0.8s, A:maj 1.6s, D:maj 0.8s, E:maj 0.8s, A:maj 0.9s, F#:min 0.7s, D:maj 0.8s, E:maj 0.8s, A:maj 0.8s, F#:min 0.7s, D:maj 0.8s, E:maj 0.8s, A:maj 1.6s, D:maj 0.7s, E:maj 0.9s, A:maj 0.8s, F#:min 0.7s, D:maj 0.8s, E:maj 0.8s, A:maj 3.3s, B:min 3.2s, D:maj 3.1s, E:7 1.6s, D:maj 1.6s, A:maj7 3.2s, B:min7 3.2s, D:maj 2.2s"
