track_id,chroma_activations
93361,"C:0.145, C#:0.030, D:0.225, D#:0.020, E:0.025, F:0.022, F#:0.025, G:0.191, G#:0.027, A:0.160, A#:0.102, B:0.029"
93362,"C:0.071, C#:0.073, D:0.092, D#:0.054, E:0.052, F:0.113, F#:0.059, G:0.098, G#:0.096, A:0.176, A#:0.060, B:0.056"
93363,"C:0.174, C#:0.077, D:0.158, D#:0.074, E:0.118, F:0.155, F#:0.047, G:0.057, G#:0.027, A:0.050, A#:0.017, B:0.047"
93364,"C:0.412, C#:0.032, D:0.085, D#:0.016, E:0.099, F:0.017, F#:0.024, G:0.106, G#:0.024, A:0.024, A#:0.022, B:0.137"
93370,"C:0.065, C#:0.106, D:0.151, D#:0.092, E:0.084, F:0.150, F#:0.120, G:0.058, G#:0.043, A:0.049, A#:0.040, B:0.041"
93558,"C:0.222, C#:0.179, D:0.059, D#:0.068, E:0.033, F:0.032, F#:0.076, G:0.041, G#:0.042, A:0.055, A#:0.100, B:0.094"
93716,"C:0.091, C#:0.038, D:0.048, D#:0.092, E:0.082, F:0.019, F#:0.098, G:0.049, G#:0.026, A:0.131, A#:0.077, B:0.248"
93798,"C:0.047, C#:0.053, D:0.159, D#:0.054, E:0.057, F:0.058, F#:0.077, G:0.298, G#:0.067, A:0.041, A#:0.023, B:0.065"
93801,"C:0.356, C#:0.037, D:0.063, D#:0.026, E:0.076, F:0.079, F#:0.027, G:0.168, G#:0.030, A:0.035, A#:0.025, B:0.076"
93807,"C:0.118, C#:0.065, D:0.142, D#:0.029, E:0.044, F:0.032, F#:0.141, G:0.126, G#:0.034, A:0.109, A#:0.033, B:0.126"
93810,"C:0.025, C#:0.096, D:0.016, D#:0.027, E:0.014, F:0.086, F#:0.329, G:0.062, G#:0.078, A:0.025, A#:0.123, B:0.119"
93811,"C:0.032, C#:0.160, D:0.028, D#:0.075, E:0.018, F:0.046, F#:0.317, G:0.058, G#:0.095, A:0.021, A#:0.083, B:0.066"
93815,"C:0.055, C#:0.058, D:0.063, D#:0.143, E:0.029, F:0.036, F#:0.031, G:0.132, G#:0.291, A:0.054, A#:0.080, B:0.027"
93818,"C:0.230, C#:0.033, D:0.027, D#:0.021, E:0.084, F:0.282, F#:0.034, G:0.066, G#:0.024, A:0.091, A#:0.067, B:0.041"
93821,"C:0.027, C#:0.064, D:0.019, D#:0.063, E:0.223, F:0.032, F#:0.061, G:0.039, G#:0.100, A:0.112, A#:0.084, B:0.176"
93822,"C:0.027, C#:0.157, D:0.024, D#:0.025, E:0.024, F:0.098, F#:0.353, G:0.065, G#:0.054, A:0.028, A#:0.108, B:0.037"
93823,"C:0.062, C#:0.190, D:0.035, D#:0.050, E:0.013, F:0.070, F#:0.157, G:0.028, G#:0.075, A:0.041, A#:0.130, B:0.148"
93824,"C:0.169, C#:0.063, D:0.060, D#:0.036, E:0.120, F:0.060, F#:0.038, G:0.160, G#:0.059, A:0.139, A#:0.044, B:0.050"
93825,"C:0.066, C#:0.070, D:0.193, D#:0.086, E:0.149, F:0.130, F#:0.070, G:0.110, G#:0.046, A:0.031, A#:0.019, B:0.030"
93860,"C:0.176, C#:0.061, D:0.043, D#:0.036, E:0.082, F:0.129, F#:0.038, G:0.038, G#:0.030, A:0.085, A#:0.154, B:0.128"
93863,"C:0.167, C#:0.075, D:0.053, D#:0.054, E:0.145, F:0.087, F#:0.042, G:0.063, G#:0.076, A:0.082, A#:0.058, B:0.098"
93867,"C:0.072, C#:0.074, D:0.045, D#:0.075, E:0.122, F:0.029, F#:0.083, G:0.026, G#:0.057, A:0.078, A#:0.077, B:0.261"
93868,"C:0.052, C#:0.061, D:0.190, D#:0.062, E:0.038, F:0.025, F#:0.042, G:0.106, G#:0.063, A:0.174, A#:0.104, B:0.084"
93930,"C:0.013, C#:0.161, D:0.138, D#:0.005, E:0.023, F:0.006, F#:0.230, G:0.058, G#:0.008, A:0.183, A#:0.018, B:0.158"
93932,"C:0.016, C#:0.022, D:0.255, D#:0.015, E:0.062, F:0.013, F#:0.235, G:0.046, G#:0.041, A:0.210, A#:0.028, B:0.057"
93934,"C:0.104, C#:0.114, D:0.028, D#:0.169, E:0.017, F:0.194, F#:0.010, G:0.060, G#:0.135, A:0.014, A#:0.143, B:0.013"
93936,"C:0.119, C#:0.021, D:0.021, D#:0.039, E:0.003, F:0.029, F#:0.020, G:0.073, G#:0.084, A:0.352, A#:0.177, B:0.063"
93937,"C:0.217, C#:0.012, D:0.133, D#:0.013, E:0.056, F:0.189, F#:0.015, G:0.202, G#:0.021, A:0.104, A#:0.019, B:0.018"
93950,"C:0.032, C#:0.028, D:0.022, D#:0.035, E:0.130, F:0.040, F#:0.039, G:0.075, G#:0.111, A:0.342, A#:0.095, B:0.050"
93951,"C:0.051, C#:0.210, D:0.052, D#:0.016, E:0.095, F:0.040, F#:0.067, G:0.055, G#:0.062, A:0.254, A#:0.062, B:0.037"
93952,"C:0.043, C#:0.016, D:0.034, D#:0.079, E:0.357, F:0.062, F#:0.023, G:0.219, G#:0.042, A:0.008, A#:0.009, B:0.108"
93953,"C:0.025, C#:0.191, D:0.012, D#:0.015, E:0.105, F:0.016, F#:0.013, G:0.028, G#:0.120, A:0.401, A#:0.049, B:0.025"
93959,"C:0.111, C#:0.035, D:0.049, D#:0.025, E:0.040, F:0.053, F#:0.104, G:0.033, G#:0.025, A:0.049, A#:0.118, B:0.357"
93960,"C:0.041, C#:0.093, D:0.370, D#:0.096, E:0.034, F:0.037, F#:0.055, G:0.032, G#:0.047, A:0.095, A#:0.043, B:0.057"
93986,"C:0.048, C#:0.025, D:0.043, D#:0.047, E:0.400, F:0.056, F#:0.035, G:0.070, G#:0.142, A:0.071, A#:0.028, B:0.035"
94126,"C:0.079, C#:0.105, D:0.078, D#:0.054, E:0.099, F:0.053, F#:0.076, G:0.038, G#:0.067, A:0.138, A#:0.070, B:0.142"
94136,"C:0.046, C#:0.147, D:0.106, D#:0.041, E:0.052, F:0.052, F#:0.167, G:0.125, G#:0.072, A:0.095, A#:0.053, B:0.045"
94174,"C:0.080, C#:0.033, D:0.052, D#:0.184, E:0.195, F:0.060, F#:0.108, G:0.057, G#:0.025, A:0.024, A#:0.038, B:0.143"
94175,"C:0.091, C#:0.078, D:0.074, D#:0.122, E:0.165, F:0.076, F#:0.071, G:0.048, G#:0.089, A:0.062, A#:0.039, B:0.085"
94177,"C:0.040, C#:0.056, D:0.020, D#:0.035, E:0.186, F:0.225, F#:0.031, G:0.020, G#:0.061, A:0.141, A#:0.128, B:0.057"
94178,"C:0.054, C#:0.050, D:0.124, D#:0.101, E:0.182, F:0.097, F#:0.141, G:0.078, G#:0.028, A:0.026, A#:0.053, B:0.067"
94198,"C:0.089, C#:0.010, D:0.018, D#:0.017, E:0.088, F:0.168, F#:0.163, G:0.273, G#:0.041, A:0.090, A#:0.010, B:0.033"
94204,"C:0.118, C#:0.018, D:0.183, D#:0.015, E:0.062, F:0.182, F#:0.013, G:0.039, G#:0.017, A:0.228, A#:0.111, B:0.015"
94205,"C:0.017, C#:0.039, D:0.286, D#:0.019, E:0.074, F:0.014, F#:0.177, G:0.053, G#:0.014, A:0.110, A#:0.104, B:0.092"
94206,"C:0.048, C#:0.052, D:0.093, D#:0.033, E:0.103, F:0.046, F#:0.131, G:0.123, G#:0.044, A:0.048, A#:0.083, B:0.196"
94207,"C:0.022, C#:0.040, D:0.231, D#:0.046, E:0.165, F:0.035, F#:0.082, G:0.121, G#:0.037, A:0.079, A#:0.029, B:0.114"
94209,"C:0.040, C#:0.143, D:0.126, D#:0.039, E:0.121, F:0.027, F#:0.054, G:0.028, G#:0.094, A:0.204, A#:0.041, B:0.083"
94210,"C:0.109, C#:0.049, D:0.088, D#:0.090, E:0.049, F:0.159, F#:0.036, G:0.046, G#:0.025, A:0.062, A#:0.218, B:0.070"
94211,"C:0.076, C#:0.033, D:0.070, D#:0.159, E:0.060, F:0.100, F#:0.059, G:0.086, G#:0.082, A:0.068, A#:0.160, B:0.049"
94212,"C:0.290, C#:0.050, D:0.043, D#:0.048, E:0.092, F:0.120, F#:0.069, G:0.111, G#:0.045, A:0.044, A#:0.028, B:0.061"
94241,"C:0.143, C#:0.071, D:0.118, D#:0.134, E:0.045, F:0.043, F#:0.076, G:0.146, G#:0.083, A:0.048, A#:0.042, B:0.051"
94331,"C:0.106, C#:0.069, D:0.076, D#:0.037, E:0.051, F:0.081, F#:0.068, G:0.100, G#:0.068, A:0.169, A#:0.096, B:0.079"
94357,"C:0.146, C#:0.109, D:0.047, D#:0.066, E:0.087, F:0.204, F#:0.087, G:0.059, G#:0.038, A:0.036, A#:0.088, B:0.031"
94416,"C:0.022, C#:0.037, D:0.021, D#:0.038, E:0.085, F:0.052, F#:0.231, G:0.067, G#:0.033, A:0.163, A#:0.043, B:0.208"
94417,"C:0.071, C#:0.060, D:0.072, D#:0.071, E:0.101, F:0.115, F#:0.069, G:0.065, G#:0.085, A:0.160, A#:0.070, B:0.062"
94419,"C:0.095, C#:0.051, D:0.061, D#:0.052, E:0.113, F:0.043, F#:0.082, G:0.161, G#:0.051, A:0.054, A#:0.069, B:0.166"
94424,"C:0.134, C#:0.038, D:0.137, D#:0.031, E:0.112, F:0.020, F#:0.041, G:0.188, G#:0.037, A:0.121, A#:0.030, B:0.111"
94433,"C:0.202, C#:0.014, D:0.053, D#:0.008, E:0.093, F:0.009, F#:0.111, G:0.207, G#:0.008, A:0.066, A#:0.009, B:0.219"
94434,"C:0.103, C#:0.025, D:0.181, D#:0.155, E:0.014, F:0.011, F#:0.087, G:0.137, G#:0.011, A:0.148, A#:0.118, B:0.011"
94436,"C:0.129, C#:0.017, D:0.176, D#:0.138, E:0.014, F:0.008, F#:0.007, G:0.091, G#:0.007, A:0.223, A#:0.178, B:0.011"
94437,"C:0.127, C#:0.015, D:0.067, D#:0.023, E:0.181, F:0.116, F#:0.034, G:0.193, G#:0.029, A:0.141, A#:0.011, B:0.064"
94438,"C:0.003, C#:0.013, D:0.249, D#:0.063, E:0.014, F:0.018, F#:0.129, G:0.121, G#:0.010, A:0.150, A#:0.218, B:0.012"
94439,"C:0.155, C#:0.014, D:0.053, D#:0.021, E:0.127, F:0.178, F#:0.035, G:0.109, G#:0.017, A:0.163, A#:0.010, B:0.119"
94441,"C:0.077, C#:0.024, D:0.210, D#:0.071, E:0.045, F:0.043, F#:0.064, G:0.184, G#:0.021, A:0.100, A#:0.131, B:0.030"
94442,"C:0.126, C#:0.019, D:0.190, D#:0.025, E:0.038, F:0.030, F#:0.078, G:0.309, G#:0.020, A:0.071, A#:0.069, B:0.026"
94444,"C:0.077, C#:0.018, D:0.056, D#:0.017, E:0.213, F:0.013, F#:0.056, G:0.160, G#:0.016, A:0.172, A#:0.016, B:0.187"
94564,"C:0.055, C#:0.075, D:0.103, D#:0.076, E:0.158, F:0.042, F#:0.043, G:0.034, G#:0.053, A:0.132, A#:0.072, B:0.155"
94619,"C:0.278, C#:0.062, D:0.027, D#:0.014, E:0.027, F:0.023, F#:0.054, G:0.156, G#:0.074, A:0.102, A#:0.103, B:0.082"
94625,"C:0.138, C#:0.016, D:0.054, D#:0.019, E:0.152, F:0.213, F#:0.027, G:0.170, G#:0.020, A:0.121, A#:0.014, B:0.056"
94652,"C:0.024, C#:0.072, D:0.111, D#:0.026, E:0.130, F:0.029, F#:0.174, G:0.024, G#:0.031, A:0.214, A#:0.032, B:0.135"
94720,"C:0.061, C#:0.052, D:0.155, D#:0.099, E:0.059, F:0.122, F#:0.097, G:0.144, G#:0.041, A:0.049, A#:0.071, B:0.050"
94721,"C:0.113, C#:0.089, D:0.084, D#:0.057, E:0.085, F:0.157, F#:0.112, G:0.139, G#:0.045, A:0.032, A#:0.036, B:0.051"
94723,"C:0.083, C#:0.065, D:0.057, D#:0.060, E:0.085, F:0.070, F#:0.115, G:0.071, G#:0.062, A:0.074, A#:0.100, B:0.159"
94724,"C:0.033, C#:0.020, D:0.021, D#:0.025, E:0.042, F:0.103, F#:0.338, G:0.231, G#:0.090, A:0.043, A#:0.035, B:0.019"
94788,"C:0.160, C#:0.059, D:0.051, D#:0.126, E:0.063, F:0.104, F#:0.050, G:0.097, G#:0.042, A:0.061, A#:0.116, B:0.073"
94789,"C:0.188, C#:0.116, D:0.135, D#:0.126, E:0.118, F:0.085, F#:0.038, G:0.020, G#:0.016, A:0.025, A#:0.038, B:0.094"
94790,"C:0.104, C#:0.051, D:0.062, D#:0.041, E:0.084, F:0.085, F#:0.083, G:0.126, G#:0.066, A:0.097, A#:0.081, B:0.118"
94793,"C:0.131, C#:0.070, D:0.062, D#:0.080, E:0.136, F:0.122, F#:0.096, G:0.121, G#:0.052, A:0.043, A#:0.033, B:0.052"
94794,"C:0.101, C#:0.077, D:0.094, D#:0.106, E:0.082, F:0.100, F#:0.094, G:0.109, G#:0.052, A:0.056, A#:0.064, B:0.065"
94795,"C:0.108, C#:0.076, D:0.089, D#:0.118, E:0.086, F:0.084, F#:0.079, G:0.096, G#:0.056, A:0.058, A#:0.086, B:0.064"
94799,"C:0.126, C#:0.056, D:0.088, D#:0.053, E:0.105, F:0.090, F#:0.062, G:0.134, G#:0.051, A:0.111, A#:0.040, B:0.085"
94802,"C:0.128, C#:0.065, D:0.038, D#:0.034, E:0.026, F:0.036, F#:0.049, G:0.095, G#:0.134, A:0.134, A#:0.156, B:0.105"
95407,"C:0.050, C#:0.042, D:0.057, D#:0.101, E:0.065, F:0.098, F#:0.130, G:0.076, G#:0.056, A:0.058, A#:0.155, B:0.113"
95409,"C:0.050, C#:0.125, D:0.213, D#:0.049, E:0.115, F:0.162, F#:0.070, G:0.034, G#:0.033, A:0.064, A#:0.045, B:0.040"
95503,"C:0.007, C#:0.012, D:0.389, D#:0.013, E:0.066, F:0.018, F#:0.077, G:0.064, G#:0.009, A:0.146, A#:0.015, B:0.184"
95507,"C:0.025, C#:0.061, D:0.129, D#:0.036, E:0.078, F:0.064, F#:0.152, G:0.151, G#:0.059, A:0.131, A#:0.034, B:0.078"
95602,"C:0.081, C#:0.037, D:0.050, D#:0.117, E:0.114, F:0.144, F#:0.052, G:0.098, G#:0.103, A:0.048, A#:0.083, B:0.072"
95603,"C:0.073, C#:0.049, D:0.032, D#:0.030, E:0.034, F:0.032, F#:0.057, G:0.119, G#:0.162, A:0.251, A#:0.094, B:0.067"
95604,"C:0.031, C#:0.025, D:0.020, D#:0.053, E:0.089, F:0.102, F#:0.175, G:0.217, G#:0.143, A:0.052, A#:0.022, B:0.072"
95605,"C:0.034, C#:0.052, D:0.034, D#:0.215, E:0.099, F:0.033, F#:0.142, G:0.108, G#:0.115, A:0.047, A#:0.037, B:0.086"
95606,"C:0.086, C#:0.045, D:0.071, D#:0.068, E:0.120, F:0.076, F#:0.098, G:0.146, G#:0.043, A:0.054, A#:0.061, B:0.131"
95631,"C:0.113, C#:0.113, D:0.072, D#:0.072, E:0.056, F:0.089, F#:0.089, G:0.062, G#:0.070, A:0.086, A#:0.101, B:0.079"
95664,"C:0.036, C#:0.041, D:0.178, D#:0.129, E:0.055, F:0.125, F#:0.059, G:0.093, G#:0.073, A:0.097, A#:0.075, B:0.040"
95665,"C:0.224, C#:0.009, D:0.003, D#:0.012, E:0.104, F:0.482, F#:0.027, G:0.049, G#:0.005, A:0.012, A#:0.002, B:0.072"
95667,"C:0.744, C#:0.046, D:0.015, D#:0.005, E:0.022, F:0.009, F#:0.005, G:0.027, G#:0.004, A:0.017, A#:0.016, B:0.088"
95668,"C:0.232, C#:0.077, D:0.046, D#:0.051, E:0.140, F:0.053, F#:0.026, G:0.040, G#:0.042, A:0.106, A#:0.076, B:0.112"
95669,"C:0.353, C#:0.121, D:0.012, D#:0.012, E:0.138, F:0.239, F#:0.040, G:0.005, G#:0.002, A:0.002, A#:0.009, B:0.067"
95670,"C:0.084, C#:0.055, D:0.136, D#:0.186, E:0.085, F:0.123, F#:0.046, G:0.049, G#:0.092, A:0.042, A#:0.060, B:0.042"
95671,"C:0.171, C#:0.050, D:0.066, D#:0.022, E:0.055, F:0.097, F#:0.051, G:0.120, G#:0.057, A:0.135, A#:0.057, B:0.120"
95724,"C:0.020, C#:0.195, D:0.021, D#:0.063, E:0.013, F:0.072, F#:0.247, G:0.031, G#:0.070, A:0.051, A#:0.175, B:0.043"
95726,"C:0.043, C#:0.113, D:0.019, D#:0.126, E:0.069, F:0.029, F#:0.199, G:0.028, G#:0.078, A:0.025, A#:0.052, B:0.219"
95756,"C:0.019, C#:0.013, D:0.026, D#:0.049, E:0.038, F:0.068, F#:0.113, G:0.261, G#:0.242, A:0.080, A#:0.052, B:0.039"
95766,"C:0.013, C#:0.041, D:0.338, D#:0.036, E:0.051, F:0.021, F#:0.107, G:0.091, G#:0.029, A:0.206, A#:0.025, B:0.042"
95767,"C:0.019, C#:0.080, D:0.212, D#:0.063, E:0.085, F:0.041, F#:0.120, G:0.087, G#:0.060, A:0.137, A#:0.072, B:0.023"
95769,"C:0.016, C#:0.069, D:0.197, D#:0.028, E:0.040, F:0.025, F#:0.184, G:0.156, G#:0.041, A:0.166, A#:0.027, B:0.052"
95770,"C:0.035, C#:0.208, D:0.025, D#:0.071, E:0.020, F:0.098, F#:0.187, G:0.030, G#:0.060, A:0.023, A#:0.096, B:0.145"
95771,"C:0.032, C#:0.015, D:0.018, D#:0.073, E:0.221, F:0.038, F#:0.035, G:0.016, G#:0.088, A:0.172, A#:0.068, B:0.224"
95773,"C:0.045, C#:0.049, D:0.008, D#:0.046, E:0.053, F:0.031, F#:0.175, G:0.032, G#:0.083, A:0.029, A#:0.092, B:0.356"
95777,"C:0.047, C#:0.067, D:0.030, D#:0.066, E:0.179, F:0.036, F#:0.039, G:0.040, G#:0.103, A:0.179, A#:0.066, B:0.148"
95778,"C:0.114, C#:0.031, D:0.064, D#:0.035, E:0.077, F:0.272, F#:0.042, G:0.035, G#:0.027, A:0.099, A#:0.162, B:0.041"
95780,"C:0.031, C#:0.060, D:0.018, D#:0.052, E:0.243, F:0.048, F#:0.143, G:0.028, G#:0.072, A:0.119, A#:0.041, B:0.144"
95781,"C:0.115, C#:0.042, D:0.149, D#:0.021, E:0.033, F:0.023, F#:0.104, G:0.304, G#:0.052, A:0.042, A#:0.019, B:0.097"
95782,"C:0.019, C#:0.112, D:0.200, D#:0.067, E:0.093, F:0.018, F#:0.044, G:0.021, G#:0.061, A:0.236, A#:0.048, B:0.083"
95783,"C:0.102, C#:0.023, D:0.087, D#:0.070, E:0.038, F:0.175, F#:0.026, G:0.046, G#:0.018, A:0.065, A#:0.297, B:0.053"
95784,"C:0.089, C#:0.083, D:0.278, D#:0.071, E:0.055, F:0.039, F#:0.029, G:0.043, G#:0.042, A:0.182, A#:0.054, B:0.035"
95785,"C:0.033, C#:0.118, D:0.044, D#:0.046, E:0.153, F:0.034, F#:0.074, G:0.031, G#:0.118, A:0.236, A#:0.071, B:0.042"
95786,"C:0.019, C#:0.021, D:0.091, D#:0.044, E:0.127, F:0.139, F#:0.112, G:0.173, G#:0.059, A:0.120, A#:0.054, B:0.042"
95805,"C:0.093, C#:0.049, D:0.060, D#:0.046, E:0.138, F:0.107, F#:0.053, G:0.069, G#:0.048, A:0.202, A#:0.085, B:0.050"
95807,"C:0.202, C#:0.075, D:0.065, D#:0.029, E:0.055, F:0.068, F#:0.067, G:0.193, G#:0.058, A:0.039, A#:0.055, B:0.094"
95808,"C:0.047, C#:0.095, D:0.100, D#:0.076, E:0.152, F:0.055, F#:0.083, G:0.053, G#:0.110, A:0.132, A#:0.042, B:0.056"
95810,"C:0.044, C#:0.159, D:0.073, D#:0.081, E:0.055, F:0.089, F#:0.062, G:0.038, G#:0.179, A:0.118, A#:0.067, B:0.035"
95813,"C:0.034, C#:0.047, D:0.052, D#:0.062, E:0.155, F:0.135, F#:0.232, G:0.152, G#:0.043, A:0.032, A#:0.030, B:0.028"
95819,"C:0.101, C#:0.029, D:0.063, D#:0.071, E:0.034, F:0.078, F#:0.060, G:0.139, G#:0.033, A:0.097, A#:0.210, B:0.086"
95820,"C:0.064, C#:0.052, D:0.056, D#:0.058, E:0.049, F:0.098, F#:0.054, G:0.078, G#:0.130, A:0.147, A#:0.159, B:0.055"
95821,"C:0.065, C#:0.034, D:0.083, D#:0.082, E:0.064, F:0.156, F#:0.110, G:0.128, G#:0.048, A:0.057, A#:0.121, B:0.052"
95822,"C:0.114, C#:0.076, D:0.053, D#:0.031, E:0.133, F:0.103, F#:0.076, G:0.118, G#:0.115, A:0.101, A#:0.042, B:0.037"
95823,"C:0.080, C#:0.034, D:0.020, D#:0.030, E:0.018, F:0.039, F#:0.158, G:0.062, G#:0.086, A:0.041, A#:0.104, B:0.328"
95835,"C:0.044, C#:0.069, D:0.087, D#:0.076, E:0.060, F:0.113, F#:0.189, G:0.162, G#:0.090, A:0.045, A#:0.034, B:0.031"
95846,"C:0.092, C#:0.111, D:0.082, D#:0.082, E:0.084, F:0.070, F#:0.055, G:0.081, G#:0.075, A:0.095, A#:0.081, B:0.090"
95848,"C:0.125, C#:0.124, D:0.087, D#:0.059, E:0.066, F:0.050, F#:0.056, G:0.071, G#:0.067, A:0.091, A#:0.092, B:0.112"
95849,"C:0.089, C#:0.098, D:0.079, D#:0.095, E:0.105, F:0.092, F#:0.087, G:0.056, G#:0.059, A:0.070, A#:0.081, B:0.089"
95875,"C:0.130, C#:0.011, D:0.015, D#:0.020, E:0.094, F:0.378, F#:0.035, G:0.072, G#:0.200, A:0.019, A#:0.003, B:0.023"
95893,"C:0.026, C#:0.032, D:0.084, D#:0.022, E:0.148, F:0.059, F#:0.137, G:0.194, G#:0.046, A:0.079, A#:0.094, B:0.079"
95897,"C:0.077, C#:0.175, D:0.061, D#:0.075, E:0.038, F:0.009, F#:0.024, G:0.041, G#:0.268, A:0.125, A#:0.069, B:0.038"
95908,"C:0.067, C#:0.057, D:0.081, D#:0.092, E:0.126, F:0.124, F#:0.084, G:0.063, G#:0.124, A:0.066, A#:0.061, B:0.055"
95911,"C:0.047, C#:0.043, D:0.045, D#:0.057, E:0.127, F:0.147, F#:0.124, G:0.071, G#:0.085, A:0.049, A#:0.116, B:0.089"
95917,"C:0.140, C#:0.010, D:0.069, D#:0.020, E:0.212, F:0.301, F#:0.028, G:0.114, G#:0.011, A:0.012, A#:0.006, B:0.077"
96056,"C:0.138, C#:0.028, D:0.033, D#:0.095, E:0.052, F:0.209, F#:0.054, G:0.082, G#:0.158, A:0.041, A#:0.076, B:0.036"
96100,"C:0.097, C#:0.032, D:0.054, D#:0.107, E:0.123, F:0.118, F#:0.114, G:0.185, G#:0.057, A:0.039, A#:0.037, B:0.037"
96147,"C:0.114, C#:0.041, D:0.121, D#:0.040, E:0.032, F:0.020, F#:0.083, G:0.199, G#:0.065, A:0.123, A#:0.038, B:0.124"
96431,"C:0.047, C#:0.099, D:0.141, D#:0.073, E:0.156, F:0.044, F#:0.036, G:0.049, G#:0.085, A:0.175, A#:0.047, B:0.049"
96432,"C:0.061, C#:0.084, D:0.092, D#:0.092, E:0.128, F:0.047, F#:0.052, G:0.053, G#:0.099, A:0.108, A#:0.064, B:0.120"
96435,"C:0.052, C#:0.055, D:0.051, D#:0.041, E:0.059, F:0.031, F#:0.045, G:0.070, G#:0.113, A:0.250, A#:0.153, B:0.080"
96790,"C:0.025, C#:0.029, D:0.022, D#:0.089, E:0.089, F:0.090, F#:0.197, G:0.054, G#:0.088, A:0.028, A#:0.070, B:0.220"
96792,"C:0.019, C#:0.133, D:0.017, D#:0.132, E:0.126, F:0.032, F#:0.076, G:0.028, G#:0.161, A:0.116, A#:0.028, B:0.132"
96795,"C:0.016, C#:0.055, D:0.017, D#:0.076, E:0.083, F:0.098, F#:0.298, G:0.058, G#:0.167, A:0.024, A#:0.026, B:0.083"
96796,"C:0.036, C#:0.048, D:0.023, D#:0.065, E:0.054, F:0.037, F#:0.135, G:0.024, G#:0.100, A:0.027, A#:0.113, B:0.337"
96797,"C:0.037, C#:0.020, D:0.114, D#:0.044, E:0.030, F:0.067, F#:0.139, G:0.148, G#:0.062, A:0.159, A#:0.062, B:0.118"
96944,"C:0.185, C#:0.022, D:0.186, D#:0.018, E:0.030, F:0.115, F#:0.016, G:0.049, G#:0.025, A:0.213, A#:0.121, B:0.021"
96946,"C:0.140, C#:0.042, D:0.137, D#:0.033, E:0.119, F:0.155, F#:0.031, G:0.036, G#:0.036, A:0.176, A#:0.056, B:0.039"
97000,"C:0.133, C#:0.193, D:0.117, D#:0.170, E:0.106, F:0.046, F#:0.016, G:0.011, G#:0.014, A:0.045, A#:0.085, B:0.063"
97001,"C:0.047, C#:0.053, D:0.086, D#:0.148, E:0.077, F:0.169, F#:0.169, G:0.050, G#:0.031, A:0.022, A#:0.071, B:0.075"
97007,"C:0.106, C#:0.059, D:0.080, D#:0.081, E:0.081, F:0.133, F#:0.081, G:0.168, G#:0.051, A:0.063, A#:0.057, B:0.040"
97013,"C:0.014, C#:0.027, D:0.119, D#:0.015, E:0.119, F:0.035, F#:0.199, G:0.142, G#:0.026, A:0.152, A#:0.022, B:0.131"
97034,"C:0.057, C#:0.062, D:0.079, D#:0.066, E:0.095, F:0.056, F#:0.075, G:0.079, G#:0.071, A:0.118, A#:0.092, B:0.150"
97036,"C:0.195, C#:0.047, D:0.027, D#:0.035, E:0.144, F:0.100, F#:0.081, G:0.092, G#:0.056, A:0.123, A#:0.044, B:0.057"
97039,"C:0.069, C#:0.046, D:0.093, D#:0.055, E:0.085, F:0.044, F#:0.057, G:0.119, G#:0.124, A:0.096, A#:0.078, B:0.135"
97043,"C:0.057, C#:0.047, D:0.125, D#:0.044, E:0.061, F:0.073, F#:0.072, G:0.139, G#:0.087, A:0.193, A#:0.056, B:0.046"
97146,"C:0.028, C#:0.116, D:0.018, D#:0.122, E:0.023, F:0.063, F#:0.112, G:0.021, G#:0.247, A:0.016, A#:0.227, B:0.008"
97147,"C:0.196, C#:0.035, D:0.025, D#:0.006, E:0.042, F:0.035, F#:0.028, G:0.260, G#:0.040, A:0.270, A#:0.030, B:0.033"
97154,"C:0.060, C#:0.319, D:0.025, D#:0.065, E:0.014, F:0.128, F#:0.010, G:0.023, G#:0.318, A:0.017, A#:0.011, B:0.010"
97164,"C:0.095, C#:0.040, D:0.051, D#:0.055, E:0.094, F:0.121, F#:0.063, G:0.106, G#:0.058, A:0.083, A#:0.146, B:0.088"
97166,"C:0.207, C#:0.080, D:0.047, D#:0.033, E:0.027, F:0.034, F#:0.061, G:0.155, G#:0.082, A:0.076, A#:0.059, B:0.138"
97167,"C:0.224, C#:0.092, D:0.066, D#:0.146, E:0.086, F:0.142, F#:0.045, G:0.051, G#:0.014, A:0.016, A#:0.032, B:0.088"
97170,"C:0.320, C#:0.044, D:0.031, D#:0.027, E:0.165, F:0.041, F#:0.031, G:0.129, G#:0.029, A:0.042, A#:0.026, B:0.114"
97171,"C:0.066, C#:0.102, D:0.075, D#:0.046, E:0.061, F:0.107, F#:0.172, G:0.145, G#:0.089, A:0.046, A#:0.049, B:0.041"
97172,"C:0.104, C#:0.121, D:0.116, D#:0.054, E:0.076, F:0.186, F#:0.099, G:0.042, G#:0.062, A:0.024, A#:0.095, B:0.020"
97173,"C:0.051, C#:0.058, D:0.084, D#:0.037, E:0.062, F:0.054, F#:0.245, G:0.170, G#:0.080, A:0.059, A#:0.044, B:0.058"
97174,"C:0.091, C#:0.063, D:0.061, D#:0.117, E:0.180, F:0.077, F#:0.069, G:0.115, G#:0.052, A:0.032, A#:0.040, B:0.103"
97179,"C:0.027, C#:0.007, D:0.012, D#:0.073, E:0.183, F:0.034, F#:0.083, G:0.039, G#:0.170, A:0.036, A#:0.111, B:0.226"
